date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-31,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.4262127889323226,24800.0,0.5,0.4262127889323226,1,0.0011308106968926702,-3400.0,0.5,0.0011308106968926702,0.4250819782354299,1.0,1.0
2026-01-31,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,4,0.0629569794552432,6300.0,0.5,0.0629569794552432,9,0.0591925629744815,5200.0,0.5,0.0591925629744815,0.003764416480761701,1.0,1.0
2026-01-31,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.038102782526526935,2100.0,0.5,0.038102782526526935,8,0.0020928672036569763,-5100.0,0.5,0.0020928672036569763,0.036009915322869956,1.0,1.0
2026-02-01,2026-02,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.9942015542638716,38200.0,0.5,0.9942015542638716,6,0.5877578903896181,21300.0,0.5,0.5877578903896181,0.40644366387425346,1.0,1.0
2026-02-01,2026-02,Sunday,3F_A,xgb_ranker_ndcg,full_2025,0.75,4,0.4368587019632179,9800.0,0.5,0.4368587019632179,3,0.37833501524333923,7700.0,0.5,0.37833501524333923,0.058523686719878676,1.0,1.0
2026-02-01,2026-02,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,1.25,4,0.9143272767577653,16600.0,0.5,0.9143272767577653,6,0.519417735507066,11100.0,0.5,0.519417735507066,0.3949095412506992,1.0,1.0
2026-02-02,2026-02,Monday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,7,0.9856669379609594,66400.0,0.5,0.9856669379609594,5,0.9016916704847013,21000.0,0.5,0.9016916704847013,0.08397526747625805,1.0,1.0
2026-02-02,2026-02,Monday,3F_A,xgb_ranker_ndcg,full_2025,0.75,2,0.781620087484935,12000.0,0.5,0.781620087484935,5,0.5065457997104316,8900.0,0.5,0.5065457997104316,0.2750742877745035,1.0,1.0
2026-02-02,2026-02,Monday,3F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.5681514987313391,13500.0,0.5,0.5681514987313391,7,0.4885881723230857,9700.0,0.5,0.4885881723230857,0.07956332640825337,1.0,1.0
2026-02-03,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.7841219195327112,25100.0,0.5,0.7841219195327112,9,0.5152223773780858,16400.0,0.5,0.5152223773780858,0.2688995421546253,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,0,0.014825379428380752,4400.0,0.5,0.014825379428380752,1,0.003688920037141858,3900.0,0.5,0.003688920037141858,0.011136459391238893,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.9913162308265865,21800.0,0.5,0.9913162308265865,1,0.008857551028667586,800.0,0.5,0.008857551028667586,0.9824586797979189,1.0,1.0
2026-02-04,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.9945997732102442,34800.0,0.5,0.9945997732102442,8,0.5453140082750766,29000.0,0.5,0.5453140082750766,0.4492857649351676,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,0,0.9928149080875418,21000.0,0.5,0.9928149080875418,4,0.9898196808181968,20100.0,0.5,0.9898196808181968,0.00299522726934498,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.981734280913772,17700.0,0.5,0.981734280913772,3,0.9418357093740092,12700.0,0.5,0.9418357093740092,0.03989857153976284,1.0,1.0
2026-02-05,2026-02,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.822823967816007,22100.0,0.5,0.822823967816007,4,0.035796943880015225,8900.0,0.5,0.035796943880015225,0.7870270239359918,1.0,1.0
2026-02-05,2026-02,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.75,2,0.9967334263906654,17700.0,0.5,0.9967334263906654,1,0.6815769061799465,7600.0,0.5,0.6815769061799465,0.31515652021071894,1.0,1.0
